brand,model,year,price,color,mileage,body_type,damage,owners,usage,service_hist
Cadillac,Eldorado ESC,2000,3995,White,92275,Coupe,Accident Reported,3+ Owners,Personal Use,Service history
Cadillac,Escalade ESV Premium,2016,47990,White,37645,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,XT5 Luxury,2017,28900,White,37387,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade ESV Premium,2016,49050,Black,39717,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,SRX Luxury,2014,14995,Gold,84884,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,XTS Luxury,2018,25077,Black,39247,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Lease Use,Service history
Cadillac,Escalade Luxury,2016,42888,White,53807,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade,2013,13894,Silver,195419,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Cadillac,CTS Performance,2013,16699,Silver,55183,Coupe,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,Escalade ESV Premium Luxury,2017,61495,Black,21747,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,XTS Livery,2016,11995,Black,145692,Sedan,Accident Reported,CARFAX 1-Owner,Commercial Use,Service history
Cadillac,XT5 Luxury,2017,33995,Black,33534,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,CT6 Luxury,2016,39695,Black,18562,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade Luxury,2016,52995,Silver,32109,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,CT6 Luxury,2017,35388,Blue,43429,Sedan,Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Cadillac,ATS Premium,2016,21495,Silver,42869,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade Luxury,2017,57888,Gray,20560,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,SRX Luxury,2012,10499,Black,116188,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,DTS Luxury II,2006,5823,Black,90556,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,Escalade ESV,2017,53995,Black,19712,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Taxi Use,Service history
Cadillac,Escalade ESV Platinum,2014,36888,Silver,62126,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade Premium Luxury,2017,56900,Black,37978,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,ATS,2014,14600,Gray,66113,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade ESV Platinum,2016,59900,White,33709,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade Luxury,2016,52900,White,37908,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,CTS Luxury,2012,9599,Gray,97183,Sedan,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Cadillac,XT5 Luxury,2017,31900,White,27263,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade ESV Luxury,2016,48990,Gray,44706,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,ATS V,2016,39968,Red,23045,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade ESV Premium,2014,35003,Black,36499,SUV,Accident Reported,2-Owner,Personal Use,Service history
Cadillac,SRX Luxury,2010,9995,Gray,78332,SUV,Accident Reported,2-Owner,Personal Use,Service history
Cadillac,CTS Luxury,2016,23388,Gray,34988,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,SRX Luxury,2016,25995,White,39318,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,XT5 Premium Luxury,2017,33999,Silver,20808,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Cadillac,XT5 Luxury,2017,32995,Silver,34420,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade ESV,2008,13942,Black,116189,SUV,Accident Reported,3+ Owners,Personal Use,Service history
Cadillac,CTS,2014,16490,Black,67606,Coupe,No Accident or Damage Reported,3+ Owners,Multiple Use,Service history
Cadillac,XTS Luxury,2017,18450,Red,33128,Sedan,Major Damage,3+ Owners,Multiple Use,No service history
Cadillac,Escalade ESV Luxury,2016,48900,Black,39037,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,SRX Base,2012,7155,Silver,100242,SUV,No Accident or Damage Reported,3+ Owners,Multiple Use,Service history
Cadillac,SRX Luxury,2011,10750,Black,81325,SUV,No Accident or Damage Reported,3+ Owners,Multiple Use,Service history
Cadillac,SRX Luxury,2016,24777,Silver,47175,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,XT5 Luxury,2017,34688,Black,12618,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,CTS,2012,14995,White,51278,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,CTS Luxury,2016,30888,Blue,16654,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade ESV Premium,2015,43888,Black,62222,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,DTS Luxury,2010,8995,Silver,86179,Sedan,No Accident or Damage Reported,3+ Owners,Multiple Use,Service history
Cadillac,SRX Luxury,2015,21989,Black,29755,SUV,Damage Reported,3+ Owners,Personal Use,Service history
Cadillac,Escalade ESV Platinum,2016,59900,White,33709,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade Luxury,2016,52900,White,37908,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,CTS Luxury,2012,9599,Gray,97183,Sedan,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Cadillac,XT5 Luxury,2017,31900,White,27263,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade ESV Luxury,2016,48990,Gray,44706,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,ATS V,2016,39968,Red,23045,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,SRX Luxury,2015,21989,Black,29755,SUV,Damage Reported,3+ Owners,Personal Use,Service history
Cadillac,CTS Luxury,2017,20750,Black,50618,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Cadillac,Escalade ESV Luxury,2018,55665,Black,37571,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,CTS,2012,15995,Black,48965,Coupe,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,ATS V,2016,46900,Blue,3124,Coupe,No Accident or Damage Reported,2-Owner,Personal Use,No service history
Cadillac,CT6 Premium Luxury,2016,40910,Gray,27216,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,ATS Luxury,2016,23994,Red,22660,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Cadillac,ATS Standard,2015,21995,Red,29043,Coupe,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,CT6 Luxury,2016,37689,White,24302,Sedan,Accident/Minor Damage,CARFAX 1-Owner,Personal Use,Service history
Cadillac,CTS Performance,2016,29987,White,30619,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade ESV Luxury,2016,35190,Black,99892,SUV,Accident Reported,CARFAX 1-Owner,Taxi Use,Service history
Cadillac,SRX Luxury,2016,32900,Silver,7057,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,XT5 Luxury,2017,32995,Gray,35821,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,XT5 Luxury,2017,34634,Black,9932,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Cadillac,XT5 Luxury,2017,32995,Blue,33687,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,SRX Luxury,2016,20995,Bronze,63515,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,SRX Luxury,2010,6999,Gray,155261,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Cadillac,XTS,2017,17900,Black,62312,Sedan,Accident Reported,CARFAX 1-Owner,Commercial Use,Service history
Cadillac,CTS,2007,6500,Black,82493,Sedan,Accident Reported,2-Owner,Personal Use,Service history
Cadillac,Escalade ESV Luxury,2019,67510,Black,8534,SUV,Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,SRX Luxury,2016,28995,Blue,23715,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Cadillac,XT4 Premium Luxury,2019,39495,White,2811,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,CTS Luxury,2018,41500,Black,5030,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,DTS,2008,5490,White,116952,Sedan,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Cadillac,ATS Luxury,2016,25000,White,29006,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,CTS Luxury,2017,20750,Black,50618,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Cadillac,Escalade ESV Luxury,2018,55665,Black,37571,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,ATS Luxury,2016,25000,White,29006,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade ESV Platinum,2015,52999,Black,26625,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,SRX Luxury,2012,16850,White,47821,SUV,Damage Reported,2-Owner,Personal Use,Service history
Cadillac,SRX Performance,2016,26495,Gray,17754,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,XT5 Premium Luxury,2019,41991,Black,14565,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,CTS,2012,12900,Black,96194,Coupe,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,XLR,2008,39600,White,22907,Convertible,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Cadillac,SRX Luxury,2010,8750,Gold,107668,SUV,Accident Reported,2-Owner,Personal Use,Service history
Cadillac,XTS Luxury,2018,29910,Black,12128,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Cadillac,XTS Luxury,2019,31810,Black,15911,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Cadillac,Escalade ESV Premium,2016,52889,White,35980,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,No service history
Cadillac,XTS Luxury,2019,31480,Black,15395,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Cadillac,XTS Luxury,2019,31377,Silver,16105,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Cadillac,XTS Luxury,2019,31677,Black,14188,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Cadillac,DTS Luxury I,2007,6999,Silver,95445,Sedan,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Cadillac,Escalade,2009,18995,Red,87509,SUV,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Cadillac,XT5 Luxury,2019,46700,Gray,5303,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,XT5 Luxury,2019,39900,Bronze,5183,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,SRX Luxury,2012,8594,Black,153252,SUV,Accident Reported,2-Owner,Multiple Use,Service history
Cadillac,XT5 Luxury,2019,47700,White,8181,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,CTS Premium,2012,19900,Silver,36588,Coupe,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,SRX Luxury,2016,25333,Black,45291,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,CTS Luxury,2014,17995,Silver,50973,Sedan,Accident/Minor Damage,3+ Owners,Multiple Use,Service history
Cadillac,ATS V,2018,47500,Gray,1629,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,Escalade Platinum,2014,32495,Black,64252,SUV,Accident Reported,2-Owner,Personal Use,Service history
Cadillac,Escalade ESV Platinum,2015,52999,Black,26625,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,SRX Luxury,2012,16850,White,47821,SUV,Damage Reported,2-Owner,Personal Use,Service history
Cadillac,XTS Luxury,2013,15450,Black,71475,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,SRX Luxury,2010,9989,Gray,106313,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,ATS Luxury,2015,13942,Gray,71205,Sedan,Major Damage,CARFAX 1-Owner,Commercial Use,Service history
Cadillac,Escalade ESV Luxury,2018,55495,Black,42429,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,CT6 Platinum,2018,53997,Gray,18413,Sedan,Accident Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,Escalade Luxury,2013,25900,Black,25611,SUV,Branded Title,2-Owner,Multiple Use,Service history
Cadillac,SRX Luxury,2016,20896,Gray,70518,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Cadillac,SRX Performance,2014,21679,Silver,43921,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Cadillac,Escalade ESV Luxury,2015,41995,Black,66903,SUV,Accident Reported,2-Owner,Personal Use,Service history
Cadillac,Escalade ESV Luxury,2015,37995,Black,86123,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Taxi Use,Service history
Cadillac,XTS Livery,2016,14998,Black,78101,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Taxi Use,Service history
Cadillac,Escalade Luxury,2019,66892,Black,15477,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,CTS,2012,14500,Black,82750,Coupe,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,XT5 Premium Luxury,2019,42788,Black,12461,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,CT6 Luxury,2016,36125,White,37595,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade Luxury,2016,51288,Black,39485,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,CTS,2009,6400,White,131380,Sedan,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,ATS V,2018,47500,Gray,1941,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,Escalade ESV Luxury,2009,11999,White,173080,SUV,Damage Reported,3+ Owners,Personal Use,Service history
Cadillac,Escalade ESV Platinum,2016,53995,Black,54382,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade Luxury,2015,38980,White,57455,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade Luxury,2010,14394,Silver,109877,SUV,Damage Reported,3+ Owners,Multiple Use,Service history
Cadillac,ATS Luxury,2016,25000,Gray,15421,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Cadillac,CTS Luxury,2016,20995,Black,72016,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,XTS Luxury,2013,16596,Black,58037,Sedan,Accident Reported,2-Owner,Personal Use,Service history
Cadillac,XTS Luxury,2013,15450,Black,71475,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Cadillac,SRX Luxury,2010,9989,Gray,106313,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,ATS Luxury,2015,13942,Gray,71205,Sedan,Major Damage,CARFAX 1-Owner,Commercial Use,Service history
Cadillac,Escalade ESV Luxury,2018,55495,Black,42429,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,XT5 Premium Luxury,2019,42470,Black,9988,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,CTS Luxury,2017,29900,Silver,28432,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Cadillac,Escalade Luxury,2015,41900,Gray,61252,SUV,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Cadillac,Escalade ESV Luxury,2016,49995,Black,34196,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,Escalade ESV Platinum,2016,63876,Gray,7009,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Cadillac,ATS Luxury,2017,25777,Silver,20440,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Cadillac,CTS Luxury,2017,27800,Red,34104,Sedan,Accident Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,XTS Luxury,2018,32995,Silver,16684,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Cadillac,SRX,2007,2999,Gray,109065,SUV,Damage Reported,3+ Owners,Personal Use,Service history
Cadillac,XT5 Luxury,2017,33474,Silver,16255,SUV,Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Cadillac,Escalade Luxury,2019,74000,Gray,9029,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Cadillac,XT5 Luxury,2017,31494,Gray,16468,SUV,Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Cadillac,CTS Standard,2016,23800,Silver,31474,Sedan,No Accident or Damage Reported,2-Owner,Lease Use,Service history
